"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1923767661357625413","Tue May 20 16:26:35 +0000 2025","0","@cihokun Masa gaboleh ngobrol ama orang rumah kalo masuk barak? Masuknya bentar aja sampe kamu gak nakal lagi. Makin meragukan soalnya aku pakpolnya... ","1924864341050065097","","cihokun","in","","0","1","0","https://x.com/undefined/status/1924864341050065097","1454549293",
"1924851323780071689","Tue May 20 16:25:58 +0000 2025","6","@le3zyy Ntar sekalian bilangin ke kang Dedi Jeje masukin barak aja biar ga nakal","1924864185009418575","","le3zyy","in","","0","0","0","https://x.com/undefined/status/1924864185009418575","1854307295171325952",
"1924863456773394454","Tue May 20 16:25:13 +0000 2025","0","@fleurdejuly Yg nakal kirim ke barak aja","1924863995611382262","","fleurdejuly","in","","0","1","0","https://x.com/undefined/status/1924863995611382262","3266929255",
"1924862508579590437","Tue May 20 16:19:18 +0000 2025","22","AWAS PAK DIBULLY BUZZERNYA! Gubernur Lemhannas Ace Hasan Syadzily mengatakan tak seluruh persoalan bisa diselesaikan dg pendekatan militeristik. la menyampaikan itu ktk ditanya awak media soal kebijakan Gubernur Jabar Dedi Mulyadi mengirimkan 'anak nakal' ke barak militer. https://t.co/Ls5pU6pyPY","1924862508579590437","https://pbs.twimg.com/media/GrZ8PyxbAAAK2B8.jpg","","in","","0","1","11","https://x.com/undefined/status/1924862508579590437","1040306964100669440",
"1924862068831997956","Tue May 20 16:17:34 +0000 2025","1","Ayo mari kita ikuti langkah dari KDM khusus buat kepala daerah yang lainnya Jangan malu dan takut untuk menjalankan program dari KDM ini Kebijakan mengirim anak² yang dablek dan nakal ke barak militer sangat bagus demi masa depan putra-putri terbaik bangsa️️","1924862068831997956","","","in","","0","0","0","https://x.com/undefined/status/1924862068831997956","1790936744428556288",
"1924758472035598433","Tue May 20 16:09:16 +0000 2025","7","@LeMeringue98 @woolv999775 @kompascom pola pikir lu aneh. yang dimasukin ke barak itu anak yang dianggap nakal dan laki laki yang dianggap feminin faktornya bukan selalu ortu yang susah bisa aja dari lingkungan dan pola asuh mau sekaya apapun juga kalo pola asuhnya salah ya begitu.","1924859981121388654","","LeMeringue98","in","","0","0","0","https://x.com/undefined/status/1924859981121388654","1406882080357720066",
"1924490278527996200","Tue May 20 08:23:38 +0000 2025","0","@somexthread Kirim coba bapak itu video yg dari china anak anak nakal sana di jemput paksa untuk di bawa ke barak militer china kan negara maju juga paling maju malah","1924742802543673781","","somexthread","in","","0","0","0","https://x.com/undefined/status/1924742802543673781","2400210978",
"1924741811232268518","Tue May 20 08:19:42 +0000 2025","3","Trlepas dr bantahan org ya tp itu bukan barak mliter Tp nyatanya di eropa negaranya ngurusin anak2 nakal jg tp dgn pndekatan lain trmasuk di Jerman ada Jugendamt 'Dinas Pemuda' yg ngurus itu Yg dlakukan pak Dedi ya krn sblumnya negara gak hadir buat urus ini pdhal pnting","1924741811232268518","","","in","","0","0","0","https://x.com/undefined/status/1924741811232268518","161161776",
"1924728664283103589","Tue May 20 08:18:33 +0000 2025","3","@delasyahmareads ini bom waktu yg akan jadi problem besar kala kejadian nanti. siswa paling nakal pun bukanlah dididik sistem militer dan potensi clash sangat besar. Reputasi yang mendidik di barak pun gak bagus2 amat ","1924741523394199672","","delasyahmareads","in","","0","0","0","https://x.com/undefined/status/1924741523394199672","2226372536",
"1924106498776731882","Tue May 20 08:14:24 +0000 2025","0","@KangMu7 @onlydimdim @hipohan Nggak nyampe euy anak nakal masuk Barak jadi anak nurut gimana ya!?","1924740478756651287","","KangMu7","in","","0","1","0","https://x.com/undefined/status/1924740478756651287","1907002428077252608",
"1924738124326044108","Tue May 20 08:05:03 +0000 2025","203","Dulu anak2 nakal ditangkap seperti kriminal dibentakin diancam diserahkan pd ortu Di rumah digebukin lagi Anak2 makin liar KDM kirim anak2 nakal ke barak militer. DINYINYIRIN. DICELA Lihatlah hasilnya Ortu mana yg tak bangga air mata jatuh. Haru Patut jadi Role Model https://t.co/odITCLkpnA","1924738124326044108","https://pbs.twimg.com/ext_tw_video_thumb/1924738022232489985/pu/img/QJ6xmG5lFlfS6j5z.jpg","","in","","4","34","64","https://x.com/undefined/status/1924738124326044108","1189039138835554304",
"1923949213895086221","Tue May 20 07:42:59 +0000 2025","0","@sillysh0 pa dedi ini mulutnya nakal bawa ke barak aja ni pa dedi","1924732572845932948","","sillysh0","in","","0","0","0","https://x.com/undefined/status/1924732572845932948","1318474365097238531",
"1924495424993542229","Tue May 20 07:33:50 +0000 2025","0","@Heraloebss Yaa tetap berbeda lah sekolah khusus anak nakal apalagi di luar negeri negara maju dan punya budaya yg tinggi dengan barak militer. Bahkan untuk menjalankan Wajib Militer di negara-negara yang menerapkan ada batasan usia minimal nya tidak di usia sekolah.","1924730268243657199","","Heraloebss","in","","0","0","0","https://x.com/undefined/status/1924730268243657199","1627825267220824065",
"1924724944291954996","Tue May 20 07:12:41 +0000 2025","0","Ya Tetap Ya Kita Tolak Tegas Waka DPRD Jabar Menolak Progam Dedi Mulyadi Anak Nakal Masuk Barak https://t.co/azJy5aZsf7 via @tribunnews","1924724944291954996","","","in","","0","0","0","https://x.com/undefined/status/1924724944291954996","226039658",
"1924724185475252501","Tue May 20 07:09:40 +0000 2025","0","Aku bukan warga daerah sana tapi merasa kalo program KDM yang memasukan anak2 nakal suka tauran dan bolos itu ke barak adalah program yang bagus. Lah malahan nongol kpai dengan omong kosongnya ","1924724185475252501","","","in","","0","0","0","https://x.com/undefined/status/1924724185475252501","1035048799289335808",
"1924655449930138097","Tue May 20 07:09:16 +0000 2025","0","@ade206 Anak nakal dibina di barak militer bagus nah anak putus sekolah jauh lebih banyak angkanya itu program dari KDM apa?","1924724087127257226","","ade206","in","","0","0","0","https://x.com/undefined/status/1924724087127257226","1923002185346056193",
"1924490278527996200","Tue May 20 07:06:27 +0000 2025","5","@ariomalv @jokirotororo @somexthread terus buktinya mana? dan kpai kerjanya apa aja? banyak anak nakal dan anak gelandangan kok mereka diem bae masuk barak tanpa ortunya tidak memberikan izin tidak bisa diterima kalau KPAI berkata begitu buktikan mana anak yg dah ancam nya","1924723379116113981","","ariomalv","in","","0","2","0","https://x.com/undefined/status/1924723379116113981","1110872052",
"1924722417848476103","Tue May 20 07:02:38 +0000 2025","0","Gubernur Jateng Tolak Barak Militer untuk Siswa Nakal Wali Kota Semarang Justru Tertarik https://t.co/tF27spYFlA","1924722417848476103","","","in","","0","0","0","https://x.com/undefined/status/1924722417848476103","262026799",
"1924721305162862909","Tue May 20 06:58:13 +0000 2025","2","Banyak yang menilai memasukkan siswa nakal ke barak militer bukanlah pilihan yang tepat untuk menyelesaikan masalah secara jangka panjang. ~TA #BarakMiliter #SiswaNakal #DediMulyadi https://t.co/m1R2SYJmf2","1924721305162862909","","","in","","0","0","1","https://x.com/undefined/status/1924721305162862909","23343960",
"1924712729295872211","Tue May 20 06:24:08 +0000 2025","0","Ngalah2in lembaga motivasi. Ini bisa jadi bisnis baru bagi TNI. Anak anda nakal dan susah diatur? Kirim ke barak kami. Investasi per anak cuma xxjt rupiah.","1924712729295872211","","","in","","0","0","0","https://x.com/undefined/status/1924712729295872211","208923788",
"1924712233898271185","Tue May 20 06:22:10 +0000 2025","0","ibu: ini apasih barak an? ayah: ituu didikan militer bagi anak yang nakal. nanti suruh bangun jam 3 subuh kalo engga disuruh push up ibu: ih masukin aja itu si aul biar bangun jam 3 subuh sholat tahajud. BU???? ANAKMU GA BANDEL YA CUMA SUKAA BANGUN KESIANGAN AJA ","1924712233898271185","","","in","","0","1","0","https://x.com/undefined/status/1924712233898271185","1076059725244944384",
"1924707899143803362","Tue May 20 06:04:57 +0000 2025","0","Masalah anak2 nakal yg mana mereka nakalnya udah di luar batas mereka nakalnya sampe bacok2an..tp gak ada satupun yg mau bergerak tuk membina mereka ketika ada yg bergerak membina mereka malah dicari2 salahnya..anak2 nakal ya cocoknya ke barak miilter contohnya negara China. https://t.co/ljDebw0NRh","1924707899143803362","https://pbs.twimg.com/media/GrXt-M2bAAMh5W0.jpg","","in","","0","0","0","https://x.com/undefined/status/1924707899143803362","841182948065853440",
"1924090690084167971","Tue May 20 03:03:47 +0000 2025","0","@tham878 Yg seumur2 di Barak juga banyak yg kelakuannya minus aneh gimana ceritanya anak nakal main tentara2an jadi anak baik ya efek jangka pendek iya euforia kesananya!?","1924662309873713356","","tham878","in","","0","0","0","https://x.com/undefined/status/1924662309873713356","1907002428077252608",
"1924106498776731882","Tue May 20 02:59:38 +0000 2025","0","@rudysirwi @hipohan Ini mah udah belok lah gak ada hubungannya sama anggaran media sama gak ada hubungannya anak nakal dg Barak tentara2an yg ada itu kalau fasilitas untuk hobby anak2 lengkap bisa ngurangin tingkat kenakalan uangnya ya buat itu cuma jadi konten biasa tdk bombastis","1924661265571709194","","rudysirwi","in","","0","1","0","https://x.com/undefined/status/1924661265571709194","1907002428077252608",
"1924650430518460518","Tue May 20 02:32:37 +0000 2025","0","@AdjieSanPutro Kebijakan KDM yg memasukkan ke barak utk anak² 'nakal' dan anak² dengan otientasi sex yg menyimpang.","1924654466311323916","","AdjieSanPutro","in","","0","0","0","https://x.com/undefined/status/1924654466311323916","1490610384696668161",
"1924649154556711386","Tue May 20 02:14:05 +0000 2025","0","@ghosrtly Jangan lupa sarapan dan minum vitamin JANGAN MIE ngeyel lu ye di bilangin. Masukin barak aja nih iyot masukin aja om dedi TOLOONGGG kalau iyot nakal bawa aja ke barak tapi aku ikut ya","1924649800294973733","","ghosrtly","in","","0","0","0","https://x.com/undefined/status/1924649800294973733","1724701744872271872",
"1924495424993542229","Tue May 20 02:10:23 +0000 2025","1","@Heraloebss family center itu beda dengan barak militer. pendekatannya memanusiakan anak nakal. yang bener KDM bagusnya bikin family center juga. bukan dilempar ke barak","1924648871223021978","","Heraloebss","in","","0","0","1","https://x.com/undefined/status/1924648871223021978","1796392348965814272",
"1923947003329052952","Tue May 20 02:01:49 +0000 2025","0","@Elkav2023 @TheMusefree @bagindo_kopi @Gamal_Albinsaid @Elkav2023 dosen? Malu oi klaim berpendidilan tapi connecting the dot antara angka putus sekolah anggaran barak dan siswa nakal gak bisa cerna Padahal yang dikirim ke barak juga anak sekolah dan gamal juga concern dengan dunia pendidikan. Dosen apa inj","1924646712037245066","","Elkav2023","in","","0","0","0","https://x.com/undefined/status/1924646712037245066","1875415088905252868",
"1924637072423584155","Tue May 20 01:23:30 +0000 2025","0","Miris! Siswa Nakal Dikirim ke Barak Militer FSGI Jerit Hentikan Praktik Tak Berdasar! https://t.co/4LaIlEQ360","1924637072423584155","","","in","","0","0","0","https://x.com/undefined/status/1924637072423584155","817669043792420864",
"1924631253011321034","Tue May 20 01:00:23 +0000 2025","30","Usulan nyleneh nih !!!! Jaksa yang nakal dikirim ke barak militer?? Harusnya dikirim ke BUI !!!! Kalo dikirim ke Barak takutnya malah dagang aturan hukum . https://t.co/X1WQqdopPg","1924631253011321034","https://pbs.twimg.com/media/GrWlP4CaQAAQZsw.jpg","","in","","1","6","7","https://x.com/undefined/status/1924631253011321034","1168705905015148546",
"1924485902719717654","Tue May 20 00:43:49 +0000 2025","0","@leesangyeon lagi sibuk keliling dari panggung ke panggung nih bang abang gimana kabarnya di barak militer wlpun ga jadi remaja nakal?","1924627084284198944","","leesangyeon","in","","0","1","0","https://x.com/undefined/status/1924627084284198944","2757357923",
"1924006017391788128","Tue May 20 00:42:30 +0000 2025","0","@ahyeonde Ahyeonde yang aku masukin barak hffft soalnya nakal","1924626754641268821","","ahyeonde","in","","0","1","0","https://x.com/undefined/status/1924626754641268821","3621336693",
"1924498313887600640","Tue May 20 00:34:56 +0000 2025","0","@yourhazel_ KANGG DEDIII NIH ANAK NAKAL YANG SATU INII MAU DIBAWA KE BARAK JUGAA KANGG DEDIII JEMPUTT AJA KANG KE KAMARNYA!!","1924624848141353072","","yourhazel_","in","","0","1","0","https://x.com/undefined/status/1924624848141353072","1677284332241833987",
"1924601643942981863","Mon May 19 23:51:58 +0000 2025","0","@UseKidd Wajib militer disamain sama ngirim anak nakal ke barak militer menunjukkan otak fans KDM sama dengan otak fans Mulyono.","1924614035393413136","","UseKidd","in","","1","0","0","https://x.com/undefined/status/1924614035393413136","1872500586396200960",
"1922505197118468565","Mon May 19 23:17:16 +0000 2025","0","@MasBRO_back Harusnya bukan anak2 nakal yang masuk Barak anjiiirrr. Manusia begini masuk barak militer jelas2 tuh nempel semboyan BerAKHLAK ya ssmpe di CAPSLOCK tu AKHLAK.","1924605304353985023","","MasBRO_back","in","","0","0","0","https://x.com/undefined/status/1924605304353985023","1589298705034665985",
"1924098644560740372","Mon May 19 22:47:04 +0000 2025","0","@tijabar Gue bukan gak suka..tapi knpa beliau itu sllu ngasih solusi semntara aj..anak nakal kirim ke barak..kenakalan itu dimulai dari ortu dan sistem pendidikan yg bermasalah...KDM punya kuasa untuk mengubah sistem pendidikan SD-SMA...","1924597702052217110","","tijabar","in","","0","0","0","https://x.com/undefined/status/1924597702052217110","587276407",
"1924398182269915552","Mon May 19 22:46:04 +0000 2025","0","@ach_reyndra @lordran44 @Belok_dong bukan bahayanya apa gunanya apa? toh ternyata yang dimasukin barak kemaren itu paljng banyak anak anak yang malas di sekolah kok (tidur bolos) bukan yang suka tawuran beberapa penelitian emang bilang ga guna barakin anak nakal karena begitu balik bisa banget nakal lagi","1924597453623550295","","ach_reyndra","in","","0","0","0","https://x.com/undefined/status/1924597453623550295","53289501",
"1924498313887600640","Mon May 19 22:30:16 +0000 2025","0","@yourhazel_ biarin aja biarin bawa aja ke barak bs nya sampe mimisan gtu nakal.","1924593473979875695","","yourhazel_","in","","0","1","0","https://x.com/undefined/status/1924593473979875695","1682309503436595200",
"1924561944532681047","Mon May 19 20:24:58 +0000 2025","0","Kaget ternyata banyak juga orang2 yang dukung anak nakal masuk barak","1924561944532681047","","","in","","0","1","0","https://x.com/undefined/status/1924561944532681047","1781660054774779904",
"1924095048674922768","Mon May 19 19:30:23 +0000 2025","0","@KemenperinRI Masih aneh bgt ama naro anal nakal ke barak? emg dkira tni dbarak ga ada yg nakal kah? Yg lbh aneh ortu2 jaman skrg yg dg bangga nya naro anaknya dbarak atau nakut2in anaknya pake video dia. Kyk apaan dah","1924548205230112771","","KemenperinRI","in","","0","0","0","https://x.com/undefined/status/1924548205230112771","78552318",
"1924531021506347304","Mon May 19 18:22:06 +0000 2025","2","siswa nakal dikirim ke barak obama https://t.co/WzTSWgp64y","1924531021506347304","https://pbs.twimg.com/media/GrVOw5bbAAIhG-N.jpg","","in","","0","0","1","https://x.com/undefined/status/1924531021506347304","1437369567525806080",
"1923947003329052952","Mon May 19 17:53:57 +0000 2025","0","@bagindo_kopi 650rb anak yg ngga sekolah coba bikin program sekolah gratis untuk yg tidak mampu yg nakal tetap menjalankan program pelatihan barak jadi semua terselesaikan 6 miliar ngga ada apa apanya daripada yg di korup di negara ini","1924523936760659969","","bagindo_kopi","in","","0","0","0","https://x.com/undefined/status/1924523936760659969","933446698789085184",
"1924495424993542229","Mon May 19 17:30:48 +0000 2025","13","@Heraloebss Tong kosong nyaring bunyinya. generasi muda harus diselamatkan udah bener cara KDM lagian siswa nakal yang dimasukkan ke barak gak disiksa kok mereka di berikan bekal kedisplinan dan karakter bangsa yg mulai luntur jadi mending diem deh pak!","1924518113649033437","","Heraloebss","in","","0","1","1","https://x.com/undefined/status/1924518113649033437","1119651472851886082",
"1924498313887600640","Mon May 19 17:08:28 +0000 2025","0","@yourhazel_ hayoloo ajelcantik minal minul mau dibawa ke barak nakal cii ","1924512490710540778","","yourhazel_","in","","0","1","0","https://x.com/undefined/status/1924512490710540778","1147612271998144512",
"1924511762436759888","Mon May 19 17:05:34 +0000 2025","7","aslan kamu jangan nakal plsss nanti kamu dibawa ke barak loh sama sadam","1924511762436759888","","","in","","0","0","1","https://x.com/undefined/status/1924511762436759888","1749384294328651776",
"1924398182269915552","Mon May 19 16:57:31 +0000 2025","1","@iyas_sidarta @Belok_dong yg difinland emang tinggal dibarak tentara ue tanya?diajarin ama tentara?jgn2 dia ga tau barak itu apa gegara kelamaan di finlandia. mana penjelasan ibu ini ttg sistemnya coba ue pengen tau apa anak nakal finland diajar ama tentara juga sama kek konoha","1924509737355501744","","iyas_sidarta","in","","0","0","0","https://x.com/undefined/status/1924509737355501744","1165950560157061120",
"1924495424993542229","Mon May 19 16:46:04 +0000 2025","0","@Heraloebss Kita lihat saja nanti hasilnya mengirim anak nakal ini ke barak militer untuk apa diributkan sekarang yg belum nampak hasilnya.Dibantah pun juga percuma namanya pemerintah baik pusat maupun daerah apa bisa dibantah.Jika cara ini berhasil maka daerah lain jg lakukan hal serupa.","1924506855705022812","","Heraloebss","in","","0","0","0","https://x.com/undefined/status/1924506855705022812","1866772743011831810",
"1924495424993542229","Mon May 19 16:39:50 +0000 2025","1","@Heraloebss kalau sudah lulus dari barak militer tambah nakal ga? biasanya malah bangga karena udah dilatih.","1924505288012660779","","Heraloebss","in","","0","8","0","https://x.com/undefined/status/1924505288012660779","752982134",
"1924501757847314674","Mon May 19 16:25:49 +0000 2025","5","dede nakal langsung dibawa ke barak aja ka weoww","1924501757847314674","","","in","","0","1","1","https://x.com/undefined/status/1924501757847314674","1862851530040487936",
"1924398182269915552","Mon May 19 16:25:40 +0000 2025","0","@oput13_ @iyas_sidarta @Belok_dong Tidak ada bukti bahwa anak nakal di Finlandia dikirim ke barak militer. Sistem pendidikan Finlandia fokus pada inklusi dan dukungan dengan bantuan khusus diberikan di sekolah melalui pendekatan umum intensif atau khusus. Barak militer seperti di Vekaranjärvi digunakan untuk","1924501719284871333","","oput13_","in","","0","0","0","https://x.com/undefined/status/1924501719284871333","1720665183188922368",
"1924398182269915552","Mon May 19 16:22:33 +0000 2025","0","@iyas_sidarta @Belok_dong wkwkw goblok gampang amat lo dikadalin monyet hai @grok apakah anak nakal finlandia dikirim ke barak militer?","1924500934954307737","","iyas_sidarta","in","","0","1","0","https://x.com/undefined/status/1924500934954307737","1831409113865359360",
"1924498313887600640","Mon May 19 16:19:44 +0000 2025","75","@yourhazel_ aloo pak kadeem ini ajel nya nakal ini pakkkk bawa ke barak ajaaa. mau dianterin atau berangkat sendili ndut??","1924500228444676234","","yourhazel_","in","","0","1","0","https://x.com/undefined/status/1924500228444676234","1520714982950043648",
"1924494682958258243","Mon May 19 15:57:42 +0000 2025","0","Anak2 nakal itu dah gak bs dididik di sekolahan apalagi didik sama ortunya lebih gak bisa...makanya jalan terakhir ya kirim ke barak militer...anak2 nakal jaman sekarang itu udah level kriminal yg gak segan bunuh orang lain...","1924494682958258243","","","in","","0","0","0","https://x.com/undefined/status/1924494682958258243","841182948065853440",
"1924485334437687318","Mon May 19 15:20:33 +0000 2025","3","Asaln kalo nakal nanti di bilangin ke pak dedi nih biar di masukin ke barak","1924485334437687318","","","in","","0","0","1","https://x.com/undefined/status/1924485334437687318","1474951796107853826",
"1924474477204967472","Mon May 19 14:37:25 +0000 2025","0","kata kang dedi yg nakal/yg sering buat nangis bakal dibawa ke barak ya tapi dia emg tinggal dibarak gmn dong kang dedi","1924474477204967472","","","in","","0","0","0","https://x.com/undefined/status/1924474477204967472","1743715473743863808",
"1924473589069418843","Mon May 19 14:33:53 +0000 2025","0","Masukin barak aja kang dedi yang nakal nakal nih suruh push up di siang bolong","1924473589069418843","","","in","","0","1","0","https://x.com/undefined/status/1924473589069418843","1704042931156611072",
"1924106498776731882","Mon May 19 14:22:06 +0000 2025","0","@asep_berlian837 @hipohan Buta huruf itu tauladan khi.. Yang bilang untuk satu batch sebelah mana? Kalo dia bilang itu dicadangkan untuk kebutuhan kedepan khi. Dedi Mulyadi Sediakan Rp 6 Miliar untuk Kirim Anak Nakal ke Barak Militer https://t.co/Ocqh5BpMFg","1924470623629353175","","asep_berlian837","in","","0","1","0","https://x.com/undefined/status/1924470623629353175","1604204021215948800",
"1923947003329052952","Mon May 19 11:35:30 +0000 2025","0","@SulaimanKamil1 @FikriFebri65135 @zuiderdam2007 @bagindo_kopi (((Lah emang ortu ga mendidik anaknya tapi diluar kendali si anak nakal maka solusinya barak))) Lu menormalisasi ga mendidik anak. Abis itu lepas tanggung jawab lgsg lempar barak gitu? Wkwk! Barak ya tempat latihan militer bkn tmpt penitipan anak nakal","1924428698037710977","","SulaimanKamil1","in","","0","0","0","https://x.com/undefined/status/1924428698037710977","1308324017707732992",
"1924425847655784837","Mon May 19 11:24:10 +0000 2025","0","Hayo siapa di sini yang susah makan? Nanti dilaporin ke Kang Dedi Mulyadi biar dikirim ke barak militer. Kalau nakal dilaporin Kang Dedi. Tapi kalau bingung mau belanja ke luar negeri tapi gak punya kartu kredit laporin aja ke CS https://t.co/0nwrcyojyK. Biar langsung https://t.co/zeba6I26MH","1924425847655784837","https://pbs.twimg.com/amplify_video_thumb/1924425126864433152/img/v7zCfHF0mp4Dw2v-.jpg","","in","","0","0","0","https://x.com/undefined/status/1924425847655784837","1714224591462408192",
"1923947003329052952","Mon May 19 11:21:41 +0000 2025","0","@XBA2454 @FikriFebri65135 @zuiderdam2007 @bagindo_kopi Lah emang ortu ga mendidik anaknya tapi di luar kendali si anak nakal maka solusi yg ada seperti itu dan lihat hasilnya yg di barak mereka para siswa malah bisa berubah dan betah Lo aja yg punya hati kebencian","1924425221257544159","","XBA2454","in","","0","1","0","https://x.com/undefined/status/1924425221257544159","1358416599628222465",
"1924421188190605500","Mon May 19 11:05:39 +0000 2025","0","FSGI Dorong Mendikdasmen Hentikan Kirim Siswa Nakal ke Barak Militer https://t.co/WBBOMolbJs","1924421188190605500","","","in","","0","0","0","https://x.com/undefined/status/1924421188190605500","1578222594",
"1924417695434559547","Mon May 19 10:51:47 +0000 2025","0","Miris! Siswa Nakal Dikirim ke Barak Militer FSGI Jerit Hentikan Praktik Tak Berdasar! https://t.co/4LaIlEQ360","1924417695434559547","","","in","","0","0","0","https://x.com/undefined/status/1924417695434559547","817669043792420864",
"1924055126865502251","Mon May 19 10:38:11 +0000 2025","1","@echoPiR @BaseBDG Kata dia setelah program anak nakal ke barak selesai lanjut preman yg bakal di ke barakin","1924414273981472876","","echoPiR","in","","0","0","0","https://x.com/undefined/status/1924414273981472876","1072058894573232128",
"1924414096642064465","Mon May 19 10:37:29 +0000 2025","0","FSGI Dorong Mendikdasmen Hentikan Pengiriman Siswa Nakal ke Barak Militer https://t.co/c4owCbi2GI https://t.co/iGVolc36fc","1924414096642064465","https://pbs.twimg.com/media/GrTkbCJXsAEqr5B.jpg","","in","","0","0","0","https://x.com/undefined/status/1924414096642064465","1518941373113585664",
"1924413897580446008","Mon May 19 10:36:42 +0000 2025","0","Sebanyak 39 siswa SMP di Purwakarta akhirnya pulang ke rumah setelah dua minggu ikut pendidikan karakter ala militer di barak TNI. Program ini ditujukan untuk siswa yang dianggap nakal karena terlibat tawuran bolos hingga minuman keras. Setelah selesai para orang tua","1924413902210867656","","voxindonesia_id","in","","0","1","0","https://x.com/undefined/status/1924413902210867656","1429497035510583298",
"1924407750672732183","Mon May 19 10:12:16 +0000 2025","0","Maksa anak-anak nakal masuk ke barak dan orang-orang miskin buat vasektomi? Terdengar tidak etis.","1924407750672732183","","","in","","0","1","0","https://x.com/undefined/status/1924407750672732183","885068501765038082",
"1924399085895004296","Mon May 19 09:37:50 +0000 2025","0","Miris! Siswa Nakal Dikirim ke Barak Militer FSGI Jerit Hentikan Praktik Tak Berdasar! https://t.co/4LaIlEQ360","1924399085895004296","","","in","","0","0","0","https://x.com/undefined/status/1924399085895004296","817669043792420864",
"1924398432309125437","Mon May 19 09:35:14 +0000 2025","27","Senin Sore. Lucu juga nich Anak Sekolah Nakal Masuk Barak Militer Jaksa Nakal juga harus Masuk Barak Militer biar Kejaksaan gak usah lagi di JAGAIN TNI Pertinyiin nyi kalo TNI yang NAKAL Masuk kemana..? Pak PRATIKNO bisa jwb..? Tolak RUU KEJAKSAAN Arawinda Unfoll https://t.co/9tPL9bxEYu","1924398432309125437","https://pbs.twimg.com/media/GrTWK_lWsAA6Lse.jpg","","in","","1","3","8","https://x.com/undefined/status/1924398432309125437","1316816732",
"1924395595600691247","Mon May 19 09:23:58 +0000 2025","5","Boleh juga nih.. Jaksa / Penegak Hukum/Pejabat Nakal dikirim ke Barak Militer Untuk dibina kalau gak bisa dibina lagi ya kirim aja ke Nusakambangan Jangan lupa yg urgent sekarang adalah Tolak RUU Kejaksaan..! https://t.co/goAHa1MPkP","1924395595600691247","https://pbs.twimg.com/media/GrTTl17X0AAtYbi.jpg","","in","","0","1","3","https://x.com/undefined/status/1924395595600691247","1248538148990152704",
"1924390912203038861","Mon May 19 09:05:21 +0000 2025","10","Anak didik nakal solusinya masukkan ke barak. Dengan logika yang sama seharusnya Jaksa nakal juga dimasukkan ke barak. Pertanyaannya jika ada tentara nakal solusinya apa? === Arawinda Unfoll Executive Joe Biden https://t.co/CUromdpGVx","1924390912203038861","https://pbs.twimg.com/media/GrTPVefWkAAGNn0.jpg","","in","","1","3","3","https://x.com/undefined/status/1924390912203038861","1746065163277754368",
"1924379567118025129","Mon May 19 08:20:16 +0000 2025","0","Dedi Mulyadi Sebut Ratusan Siswa Nakal Bakal Keluar Barak Militer Besok https://t.co/6KMr9GhhuD","1924379567118025129","","","in","","0","0","0","https://x.com/undefined/status/1924379567118025129","1578222594",
"1924378240250245451","Mon May 19 08:15:00 +0000 2025","19","Loh jangan.. Nanti barak militer jadi gada harganya loh.. Malah buat becandan Bisa2 petugas di sana dinego tau2 barak mendadak jd pujasera.. Jaksa nakal ya bawa ke meja pengadilan.. Enak aja https://t.co/hSOOG7Vh0u","1924378240250245451","https://pbs.twimg.com/media/GrStQwcWYAAwuRx.png","","in","","0","4","10","https://x.com/undefined/status/1924378240250245451","2669430458",
"1924376419976749382","Mon May 19 08:07:46 +0000 2025","617",": nyum nyum nyum mam mie enyak : is itu kan mie adek abangggg anak nya nih ambil mie adek : NYUM NYUM ENYAKK NYA : aku bilangin ayah sama baba mu yah nakal kamu tuh ABANG : gue masukin barak yah lu berdua kang dedi nih dua nih kang dedi ribut mulu kang https://t.co/NUm3sfWS7J","1924376419976749382","https://pbs.twimg.com/media/GrTCJj5XYAAn_Tr.jpg","","in","","0","4","41","https://x.com/undefined/status/1924376419976749382","1553994980338765826",
"1923347727661826260","Mon May 19 07:58:36 +0000 2025","0","@Mindu Nahh dd kalau nakal juga awas aja yah nanti kita kirim ke barak (?)","1924374114132959483","","Mindu","in","","0","0","0","https://x.com/undefined/status/1924374114132959483","842629809507205121",
"1924370902894121342","Mon May 19 07:45:51 +0000 2025","0","Mendisiplinkan anak nakal dengan dikirim ke barak ini sepertinya menarik jika dibahas dari sudut pandang ini. Apakah keluarga yang berfungsi baik akan menghasilkan sdm yang jauh lebih baik atau anak-anak yang diurus oleh negara yang bisa menghasilkan sdm yang lebih unggul?","1924370905675047021","","rustijono","in","","0","1","0","https://x.com/undefined/status/1924370905675047021","102258038",
"1923947003329052952","Mon May 19 07:41:14 +0000 2025","0","@bagindo_kopi Nah ini yg saya maksud knp saya gak setuju dg kebijakan KDM anak2 nakal dimasukkan ke barak militer. Anak2 yg alim dan tidak nakal saja mau klo dilatih dibarak militer. Dapat seragam loreng makan bergizi latihan fisik leadership...","1924369742766485973","","bagindo_kopi","in","","0","0","0","https://x.com/undefined/status/1924369742766485973","1405061249348431879",
